Latitude,Longitude,Altitude,Vertical Speed,MTE_Value,RA
  33.425251,-112.020598, 1350,     ,  33.425251, Clear of Conflict; TIDh: aa4a90
  33.624728, -88.389072, 1325,-1728,  33.624728, Clear of Conflict; TIDh: ae13cc
  29.079554, -99.306497,15300,  448,  29.079554, RA: Climb; TIDh: ae0105
  29.077927, -99.304945,15300,  384,  29.077927, RA: Climb; TIDh: ae0105
  29.077040, -99.304127,15300,  384,  29.077040, RA: Climb; TIDh: ae0105
  29.075500, -99.302515,15325,  320,  29.075500, RA: Climb; TIDh: ae0105
  29.074666, -99.301650,15325,  256,  29.074666, RA: Climb; TIDh: ae0105
  29.073223, -99.300034,15325,    0,  29.073223, RA: Climb; TIDh: ae0105
  29.071733, -99.298150,15325, -256,  29.071733, Clear of Conflict; TIDh: ae0105
  29.065475, -99.288993,15300, -448,  29.065475, Clear of Conflict; TIDh: ae0105
  29.060328, -99.277954,15250, -512,  29.060328, Clear of Conflict; TIDh: ae0105
  29.056961, -99.266334,15200, -576,  29.056961, Clear of Conflict; TIDh: ae0105
  29.083191, -99.194500,15075,  640,  29.083191, RA: Climb; TIDh: ae0105
  29.084290, -99.193074,15075,  192,  29.084290, RA: Climb; TIDh: ae0105
  29.085388, -99.191701,15075,  320,  29.085388, RA: Climb; TIDh: ae0105
  29.086024, -99.190817,15075,   64,  29.086024, RA: Climb; TIDh: ae0105
  29.086024, -99.190817,15075,   64,  29.086024, RA: Climb; TIDh: ae0105
  29.087173, -99.189377,15075,  128,  29.087173, RA: Climb; TIDh: ae0105
  29.087747, -99.188663,15075,  128,  29.087747, RA: Climb; TIDh: ae0105
  29.088305, -99.187909,15075,  192,  29.088305, RA: Climb; TIDh: ae0105
  29.088818, -99.187263,15075,  320,  29.088818, RA: Climb; TIDh: ae0105
  29.090121, -99.185594,15075,  320,  29.090121, RA: Climb; TIDh: ae0105
  29.090726, -99.184840,15100,  256,  29.090726, RA: Climb; TIDh: ae0105
  29.091937, -99.183278,15100,  320,  29.091937, RA: Climb; TIDh: ae0105
  29.093170, -99.181665,15100,  384,  29.093170, RA: Climb; TIDh: ae0105
  29.093674, -99.181084,15100,  128,  29.093674, RA: Climb; TIDh: ae0105
  29.094955, -99.179394,15100,  512,  29.094955, RA: Climb; TIDh: ae0105
  29.096219, -99.177838,15100,  512,  29.096219, RA: Climb; TIDh: ae0105
  29.096219, -99.177838,15100,  512,  29.096219, RA: Climb; TIDh: ae0105
  29.096825, -99.177085,15125,  576,  29.096825, RA: Climb; TIDh: ae0105
  29.097931, -99.175644,15125,  640,  29.097931, RA: Climb; TIDh: ae0105
  29.098526, -99.174904,15125,  448,  29.098526, RA: Climb; TIDh: ae0105
  29.098526, -99.174904,15125,  256,  29.098526, RA: Climb; TIDh: ae0105
  29.099897, -99.173207,15125,  384,  29.099897, RA: Climb; TIDh: ae0105
  29.100502, -99.172453,15150,  448,  29.100502, RA: Climb; TIDh: ae0105
  29.101526, -99.171107,15150,  576,  29.101526, RA: Climb; TIDh: ae0105
  29.102554, -99.169887,15150,  576,  29.102554, RA: Climb; TIDh: ae0105
  29.103575, -99.168629,15150,  192,  29.103575, RA: Climb; TIDh: ae0105
  29.104599, -99.167337,15175,  320,  29.104599, RA: Climb; TIDh: ae0105
  29.105621, -99.166084,15175,  384,  29.105621, RA: Climb; TIDh: ae0105
  29.106079, -99.165503,15175,  512,  29.106079, RA: Climb; TIDh: ae0105
  29.107544, -99.163812,15175,  768,  29.107544, RA: Climb; TIDh: ae0105
  29.108230, -99.163082,15200, 1216,  29.108230, RA: Level Off; TIDh: ae0105
  29.109533, -99.161844,15225, 2368,  29.109533, RA: Level Off; TIDh: ae0105
  29.110232, -99.161251,15250, 1920,  29.110232, RA: Level Off; TIDh: ae0105
  29.111664, -99.160062,15275, 1920,  29.111664, RA: Level Off; TIDh: ae0105
  29.112350, -99.159587,15300, 2368,  29.112350, RA: Level Off; TIDh: ae0105
  29.113909, -99.158720,15350, 3136,  29.113909, RA: Level Off; TIDh: ae0105
  29.115509, -99.158002,15400, 3136,  29.115509, Clear of Conflict; TIDh: ae0105
  40.842087, -74.077332, 1775, 2304,  40.842087, RA: Descend; TIDh: a1e2c4
  40.841582, -74.078002, 1825, 2112,  40.841582, RA: Descend; TIDh: a1e2c4
  40.841125, -74.078674, 1850, 2048,  40.841125, RA: Descend; TIDh: a1e2c4
  40.841125, -74.078674, 1850, 2048,  40.841125, RA: Descend; TIDh: a1e2c4
  40.840604, -74.079375, 1875, 1600,  40.840604, RA: Descend; TIDh: a1e2c4
  40.840347, -74.079773, 1900, 1536,  40.840347, RA: Descend; TIDh: a1e2c4
  40.840118, -74.080078, 1900, 1280,  40.840118, RA: Descend; TIDh: a1e2c4
  40.839752, -74.080627, 1925, 1216,  40.839752, RA: Descend; TIDh: a1e2c4
  29.123337, -99.157685,15550,  320,  29.123337, Clear of Conflict; TIDh: ae0105
  40.839157, -74.081482, 1950, 1152,  40.839157, RA: Descend; TIDh: a1e2c4
  40.838928, -74.081848, 1950, 1024,  40.838928, RA: Descend; TIDh: a1e2c4
  40.838379, -74.082642, 1975,  896,  40.838379, RA: Descend; TIDh: a1e2c4
  40.838104, -74.083008, 1975,  704,  40.838104, RA: Descend; TIDh: a1e2c4
  40.837811, -74.083432, 1975,  576,  40.837811, RA: Descend; TIDh: a1e2c4
  40.837326, -74.084167, 2000,  512,  40.837326, RA: Level Off; TIDh: a1e2c4
  40.837066, -74.084556, 2000,  448,  40.837066, RA: Level Off; TIDh: a1e2c4
  29.132080, -99.161805,15725, 3840,  29.132080, Clear of Conflict; TIDh: ae0105
  40.836594, -74.085266, 2000,  384,  40.836594, RA: Level Off; TIDh: a1e2c4
  40.836365, -74.085632, 2000,  384,  40.836365, RA: Level Off; TIDh: a1e2c4
  40.835670, -74.086616, 2025,  320,  40.835670, RA: Level Off; TIDh: a1e2c4
  40.835483, -74.086928, 2025,  256,  40.835483, RA: Level Off; TIDh: a1e2c4
  40.834946, -74.087646, 2025,  320,  40.834946, RA: Level Off; TIDh: a1e2c4
  40.834645, -74.088114, 2025,  320,  40.834645, RA: Level Off; TIDh: a1e2c4
  29.138582, -99.167068,16100, 4416,  29.138582, Clear of Conflict; TIDh: ae0105
  40.834273, -74.088676, 2025,  256,  40.834273, RA: Level Off; TIDh: a1e2c4
  40.833939, -74.089111, 2025,  192,  40.833939, RA: Level Off; TIDh: a1e2c4
  40.833939, -74.089111, 2025,  192,  40.833939, RA: Level Off; TIDh: a1e2c4
  40.833202, -74.090174, 2025,   64,  40.833202, Clear of Conflict; TIDh: a1e2c4
  40.830875, -74.093794, 2025,  -64,  40.830875, Clear of Conflict; TIDh: a1e2c4
  40.828629, -74.098633, 2050,   64,  40.828629, Clear of Conflict; TIDh: a1e2c4
  33.425262,-112.020584, 1350,     ,  33.425262, RA: Descend; TIDh: ad33e0
  33.425263,-112.020581, 1350,     ,  33.425263, RA: Descend; TIDh: ad33e0
  33.425263,-112.020581, 1350,     ,  33.425263, RA: Descend; TIDh: ad33e0
  33.425263,-112.020581, 1350,     ,  33.425263, Clear of Conflict; TIDh: ad33e0
  40.826706, -74.104370, 2050,  128,  40.826706, Clear of Conflict; TIDh: a1e2c4
  33.425263,-112.020581, 1350,     ,  33.425263, Clear of Conflict; TIDh: ad33e0
  33.425262,-112.020598, 1350,     ,  33.425262, Clear of Conflict; TIDh: ad33e0
  33.425262,-112.020598, 1350,     ,  33.425262, Clear of Conflict; TIDh: ad33e0
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a5449a
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a5449a
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a5449a
  33.425251,-112.020570, 1350,     ,  33.425251, RA: Descend; TIDh: a5449a
  33.425251,-112.020570, 1350,     ,  33.425251, RA: Descend; TIDh: a5449a
  33.425251,-112.020570, 1350,     ,  33.425251, RA: Descend; TIDh: a5449a
  33.425251,-112.020570, 1350,     ,  33.425251, RA: Descend; TIDh: a5449a
  33.425251,-112.020570, 1350,     ,  33.425251, Clear of Conflict; TIDh: a5449a
  33.425252,-112.020567, 1350,     ,  33.425252, Clear of Conflict; TIDh: a5449a
  33.425251,-112.020584, 1350,     ,  33.425251, Clear of Conflict; TIDh: a5449a
  33.425251,-112.020584, 1350,     ,  33.425251, Clear of Conflict; TIDh: a5449a
  33.425252,-112.020581, 1350,     ,  33.425252, RA: Descend
  33.425252,-112.020581, 1350,     ,  33.425252, RA: Descend
  33.425252,-112.020581, 1350,     ,  33.425252, RA: Descend
  33.425252,-112.020581, 1350,     ,  33.425252, RA: Descend
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend
  33.425252,-112.020567, 1350,     ,  33.425252, Clear of Conflict
  33.425252,-112.020581, 1350,     ,  33.425252, Clear of Conflict
  33.425252,-112.020553, 1350,     ,  33.425252, RA: Climb; TIDh: a646bc
  33.425252,-112.020553, 1350,     ,  33.425252, RA: Climb; TIDh: a646bc
  33.425252,-112.020553, 1350,     ,  33.425252, RA: Climb; TIDh: a646bc
  33.425252,-112.020553, 1350,     ,  33.425252, RA: Climb; TIDh: a646bc
  33.425252,-112.020553, 1350,     ,  33.425252, RA: Climb; TIDh: a646bc
  33.425252,-112.020553, 1350,     ,  33.425252, RA: Climb; TIDh: a646bc
  33.425251,-112.020557, 1350,     ,  33.425251, RA: Descend; Descend NOW; TIDh: a646bc
  33.425251,-112.020557, 1350,     ,  33.425251, RA: Descend; Descend NOW; TIDh: a646bc
  33.425251,-112.020557, 1350,     ,  33.425251, RA: Descend; Descend NOW; TIDh: a646bc
  33.425251,-112.020557, 1350,     ,  33.425251, RA: Descend; Descend NOW; TIDh: a646bc
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; Descend NOW; TIDh: a646bc
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; Descend NOW; TIDh: a646bc
  33.425252,-112.020567, 1350,     ,  33.425252, Clear of Conflict; TIDh: a646bc
  33.425251,-112.020570, 1350,     ,  33.425251, Clear of Conflict; TIDh: a646bc
  33.425252,-112.020567, 1350,     ,  33.425252, Clear of Conflict; TIDh: a646bc
  33.425251,-112.020557, 1350,     ,  33.425251, Clear of Conflict; TIDh: a646bc
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a3fb6f
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a3fb6f
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a3fb6f
  33.425252,-112.020567, 1350,     ,  33.425252, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020570, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020570, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020570, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020570, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020570, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020570, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, RA: Descend; TIDh: a3fb6f
  33.425240,-112.020567, 1350,     ,  33.425240, Clear of Conflict; TIDh: a3fb6f
  33.425240,-112.020557, 1350,     ,  33.425240, Clear of Conflict; TIDh: a3fb6f
  33.425251,-112.020557, 1350,     ,  33.425251, Clear of Conflict; TIDh: a3fb6f
  33.425240,-112.020581, 1350,     ,  33.425240, Clear of Conflict; TIDh: a3fb6f
  25.555410, -80.547975, 3550,   64,  25.555410, RA: Climb; TIDh: ad2a81
  25.555549, -80.548545, 3550,  128,  25.555549, RA: Climb; TIDh: ad2a81
  33.425252,-112.020595, 1350,     ,  33.425252, RA: Climb; TIDh: a526e2
  25.555801, -80.549571, 3550,  128,  25.555801, RA: Climb; TIDh: ad2a81
  33.425252,-112.020595, 1350,     ,  33.425252, RA: Climb; TIDh: a526e2
  25.556015, -80.550618, 3550,  128,  25.556015, RA: Climb; TIDh: ad2a81
  25.556168, -80.551198, 3550,  128,  25.556168, RA: Climb; TIDh: ad2a81
  25.556294, -80.551810, 3550,  128,  25.556294, RA: Climb; TIDh: ad2a81
  33.425263,-112.020595, 1350,     ,  33.425263, RA: Climb; TIDh: a526e2
  25.556387, -80.552224, 3550,  256,  25.556387, RA: Climb; TIDh: ad2a81
  33.425263,-112.020595, 1350,     ,  33.425263, RA: Climb; TIDh: a526e2
  25.556488, -80.552826, 3575,  576,  25.556488, RA: Climb; TIDh: ad2a81
  25.556625, -80.553487, 3575,  576,  25.556625, RA: Climb; TIDh: ad2a81
  33.425263,-112.020595, 1350,     ,  33.425263, RA: Climb; TIDh: a526e2
  25.556763, -80.554148, 3600,  768,  25.556763, RA: Climb; TIDh: ad2a81
  25.556763, -80.554148, 3600,  768,  25.556763, RA: Climb; TIDh: ad2a81
  33.425263,-112.020595, 1350,     ,  33.425263, RA: Climb; TIDh: a526e2
  25.556899, -80.554660, 3600, 1088,  25.556899, RA: Climb; TIDh: ad2a81
  25.557129, -80.555776, 3625, 1280,  25.557129, RA: Climb; TIDh: ad2a81
  33.425262,-112.020598, 1350,     ,  33.425262, RA: Descend; Descend NOW; TIDh: a526e2
  25.557220, -80.556335, 3650, 1536,  25.557220, RA: Climb; TIDh: ad2a81
  33.425262,-112.020598, 1350,     ,  33.425262, RA: Descend; Descend NOW; TIDh: a526e2
  25.557411, -80.557406, 3675, 1664,  25.557411, Clear of Conflict; TIDh: ad2a81
  33.425262,-112.020598, 1350,     ,  33.425262, RA: Descend; Descend NOW; TIDh: a526e2
  33.425262,-112.020598, 1350,     ,  33.425262, RA: Descend; Descend NOW; TIDh: a526e2
  33.425262,-112.020598, 1350,     ,  33.425262, RA: Descend; Descend NOW; TIDh: a526e2
  33.425262,-112.020598, 1350,     ,  33.425262, RA: Descend; Descend NOW; TIDh: a526e2
  33.425252,-112.020609, 1350,     ,  33.425252, Clear of Conflict; TIDh: a526e2
  25.558685, -80.563812, 3850, 1856,  25.558685, Clear of Conflict; TIDh: ad2a81
  25.559921, -80.570068, 3850, -448,  25.559921, Clear of Conflict; TIDh: ad2a81
  25.560856, -80.575078, 3775, -704,  25.560856, Clear of Conflict; TIDh: ad2a81
  33.046051, -97.259106, 2375,  -64,  33.046051, RA: Monitor vertical Speed; TIDh: a56968
  33.046689, -97.259272, 2375, -128,  33.046689, RA: Monitor vertical Speed; TIDh: a56968
  33.047061, -97.259328, 2375, -128,  33.047061, RA: Monitor vertical Speed; TIDh: a56968
  33.047424, -97.259491, 2375,  -64,  33.047424, RA: Monitor vertical Speed; TIDh: a56968
  33.047713, -97.259609, 2375,  -64,  33.047713, RA: Monitor vertical Speed; TIDh: a56968
  33.048340, -97.259875, 2375,  -64,  33.048340, RA: Monitor vertical Speed; TIDh: a56968
  33.048340, -97.259875, 2375,  -64,  33.048340, RA: Monitor vertical Speed; TIDh: a56968
  33.048660, -97.260040, 2375,    0,  33.048660, RA: Monitor vertical Speed; TIDh: a56968
  33.049016, -97.260225, 2375,    0,  33.049016, RA: Monitor vertical Speed; TIDh: a56968
  33.049389, -97.260449, 2375,   64,  33.049389, RA: Monitor vertical Speed; TIDh: a56968
  33.049715, -97.260618, 2375,   64,  33.049715, RA: Monitor vertical Speed; TIDh: a56968
  33.050366, -97.261122, 2375,   64,  33.050366, RA: Monitor vertical Speed; TIDh: a56968
  33.050878, -97.261514, 2375,  128,  33.050878, RA: Monitor vertical Speed; TIDh: a56968
  33.050878, -97.261514, 2375,  128,  33.050878, RA: Monitor vertical Speed; TIDh: a56968
  33.051407, -97.262018, 2375,  128,  33.051407, RA: Monitor vertical Speed; TIDh: a56968
  33.051407, -97.262018, 2375,  128,  33.051407, RA: Monitor vertical Speed; TIDh: a56968
  33.051670, -97.262299, 2375,  128,  33.051670, RA: Monitor vertical Speed; TIDh: a56968
  33.051956, -97.262622, 2375,  128,  33.051956, RA: Monitor vertical Speed; TIDh: a56968
  33.052415, -97.263196, 2375,  128,  33.052415, Clear of Conflict; TIDh: a56968
  33.054742, -97.267120, 2350, -384,  33.054742, Clear of Conflict; TIDh: a56968
  34.199249,-118.470957, 2475,-1152,  34.199249, RA: Monitor vertical Speed
  33.056092, -97.272221, 2325, -448,  33.056092, Clear of Conflict; TIDh: a56968
  34.199249,-118.470116, 2450,-1152,  34.199249, RA: Monitor vertical Speed
  34.199229,-118.469639, 2450,-1152,  34.199229, RA: Monitor vertical Speed
  34.199249,-118.468603, 2425,-1152,  34.199249, RA: Monitor vertical Speed
  34.199229,-118.468094, 2425,-1152,  34.199229, RA: Monitor vertical Speed
  34.199249,-118.467202, 2400,-1024,  34.199249, RA: Monitor vertical Speed
  34.199229,-118.466206, 2400,-1024,  34.199229, RA: Monitor vertical Speed
  34.199249,-118.465856, 2375,-1024,  34.199249, RA: Monitor vertical Speed
  34.199276,-118.464947, 2375,-1024,  34.199276, Clear of Conflict
  34.199203,-118.460027, 2275,-1024,  34.199203, Clear of Conflict
  34.199112,-118.455319, 2225, -960,  34.199112, Clear of Conflict
  34.199066,-118.451059, 2175, -512,  34.199066, Clear of Conflict
  34.199066,-118.446350, 2075, -896,  34.199066, Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
  33.920055,-117.721367, 1200,    0,  33.920055, Clear of Conflict
  29.572861, -98.270962, 2575,-1536,  29.572861, RA: Descend; TIDh: adff54
  29.573364, -98.271913, 2525,-2560,  29.573364, RA: Descend; TIDh: adff54
  29.573547, -98.272283, 2525,-2432,  29.573547, RA: Descend; TIDh: adff54
  29.573752, -98.272759, 2500,-2496,  29.573752, RA: Descend; TIDh: adff54
  29.573752, -98.272759, 2500,-2496,  29.573752, RA: Descend; TIDh: adff54
  29.573959, -98.273339, 2475,-2560,  29.573959, RA: Descend; TIDh: adff54
  29.574218, -98.274213, 2425,-2816,  29.574218, RA: Descend; TIDh: adff54
  29.574218, -98.274213, 2425,-2816,  29.574218, RA: Descend; TIDh: adff54
  29.574450, -98.275290, 2400,-2816,  29.574450, RA: Descend; TIDh: adff54
  29.574509, -98.275769, 2375,-3008,  29.574509, RA: Descend; TIDh: adff54
  29.574590, -98.276313, 2350,-2880,  29.574590, RA: Descend; TIDh: adff54
  29.574600, -98.276931, 2325,-2752,  29.574600, RA: Descend; TIDh: adff54
  29.574637, -98.277552, 2300,-2816,  29.574637, RA: Descend; TIDh: adff54
  29.574646, -98.278621, 2250,-3328,  29.574646, Clear of Conflict; TIDh: adff54
  29.573100, -98.283961, 2000,-2368,  29.573100, Clear of Conflict; TIDh: adff54
  29.568512, -98.287811, 1750,-1728,  29.568512, Clear of Conflict; TIDh: adff54
  29.563557, -98.288161, 1525,-2816,  29.563557, Clear of Conflict; TIDh: adff54
  40.185428, -74.472198, 4550,   64,  40.185428, RA: Descend; TIDh: a1e540
  40.185800, -74.472760, 4550,   64,  40.185800, RA: Descend; TIDh: a1e540
  40.186569, -74.473816, 4550,   64,  40.186569, RA: Descend; TIDh: a1e540
  40.187150, -74.474571, 4550,  128,  40.187150, RA: Descend; TIDh: a1e540
  40.187802, -74.475444, 4550,  128,  40.187802, RA: Descend; TIDh: a1e540
  40.188583, -74.476562, 4575,  128,  40.188583, RA: Descend; TIDh: a1e540
  40.188995, -74.477112, 4575,  128,  40.188995, RA: Descend; TIDh: a1e540
  40.189957, -74.478394, 4575,  128,  40.189957, RA: Descend; TIDh: a1e540
  40.190277, -74.478821, 4550,  128,  40.190277, RA: Descend; TIDh: a1e540
  40.191154, -74.479939, 4550,  128,  40.191154, RA: Descend; TIDh: a1e540
  33.884308, -87.816804,14600, -384,  33.884308, RA: Climb; TIDh: adff79
  40.192017, -74.481079, 4525,  128,  40.192017, RA: Descend; TIDh: a1e540
  40.192504, -74.481749, 4500,  128,  40.192504, RA: Descend; TIDh: a1e540
  33.881091, -87.815495,14600, -128,  33.881091, RA: Climb; TIDh: adff79
  40.193202, -74.482685, 4450,  128,  40.193202, RA: Descend; TIDh: a1e540
  33.879322, -87.814808,14600,  -64,  33.879322, RA: Climb; TIDh: adff79
  40.194077, -74.483826, 4425,  128,  40.194077, RA: Descend; TIDh: a1e540
  40.194599, -74.484496, 4425,  128,  40.194599, RA: Descend; TIDh: a1e540
  33.876203, -87.813721,14600,   64,  33.876203, RA: Climb; TIDh: adff79
  40.195450, -74.485657, 4400,  128,  40.195450, RA: Descend; TIDh: a1e540
  40.195450, -74.485657, 4400,  128,  40.195450, RA: Level Off; TIDh: a1e540
  33.873503, -87.812920,14600,   64,  33.873503, Clear of Conflict; TIDh: adff79
  40.196740, -74.487305, 4350,  128,  40.196740, RA: Level Off; TIDh: a1e540
  40.197556, -74.488342, 4325,  128,  40.197556, RA: Level Off; TIDh: a1e540
  40.198416, -74.489489, 4300,  128,  40.198416, RA: Level Off; TIDh: a1e540
  40.198788, -74.489926, 4300,  128,  40.198788, RA: Level Off; TIDh: a1e540
  40.199615, -74.491028, 4300,  128,  40.199615, RA: Level Off; TIDh: a1e540
  40.199982, -74.491455, 4300,  128,  40.199982, RA: Level Off; TIDh: a1e540
  40.201035, -74.492798, 4300,  128,  40.201035, RA: Level Off; TIDh: a1e540
  33.863168, -87.810917,14600,  -64,  33.863168, Clear of Conflict; TIDh: adff79
  40.201447, -74.493347, 4300,  128,  40.201447, RA: Level Off; TIDh: a1e540
  40.202280, -74.494358, 4300,  128,  40.202280, RA: Level Off; TIDh: a1e540
  40.202774, -74.494995, 4300,  128,  40.202774, RA: Level Off; TIDh: a1e540
  40.203676, -74.496106, 4300,  128,  40.203676, RA: Level Off; TIDh: a1e540
  40.204049, -74.496606, 4300,  128,  40.204049, RA: Level Off; TIDh: a1e540
  40.205073, -74.497916, 4300,  128,  40.205073, RA: Level Off; TIDh: a1e540
  40.205612, -74.498535, 4300,  128,  40.205612, RA: Level Off; TIDh: a1e540
  40.205612, -74.498535, 4300,  128,  40.205612, RA: Level Off; TIDh: a1e540
  40.206516, -74.499664, 4300,  128,  40.206516, RA: Level Off; TIDh: a1e540
  33.852508, -87.810631,14575, -128,  33.852508, Clear of Conflict; TIDh: adff79
  40.206516, -74.499664, 4300,  128,  40.206516, RA: Level Off; TIDh: a1e540
  40.206842, -74.500101, 4300,  -64,  40.206842, RA: Level Off; TIDh: a1e540
  40.207718, -74.501221, 4300,    0,  40.207718, Clear of Conflict; TIDh: a1e540
  33.842194, -87.812095,14550, -192,  33.842194, Clear of Conflict; TIDh: adff79
  40.212987, -74.507654, 4325,    0,  40.212987, Clear of Conflict; TIDh: a1e540
  40.217926, -74.513245, 4400,  768,  40.217926, Clear of Conflict; TIDh: a1e540
  40.223135, -74.518703, 4450,  704,  40.223135, Clear of Conflict; TIDh: a1e540
           ,           ,     ,     ,           , RA: Climb; Crossing Climb
           ,           ,     ,     ,           , Clear of Conflict
           ,           ,     ,     ,           , Clear of Conflict
  29.414450,-100.834027, 2725, -768,  29.414450, RA: Climb; TIDh: ae11ce
  29.413287,-100.833058, 2725,  512,  29.413287, RA: Climb; TIDh: ae11ce
  29.412262,-100.832196, 2725,  128,  29.412262, RA: Climb; TIDh: ae11ce
  29.411052,-100.831119, 2725, 1088,  29.411052, Clear of Conflict; TIDh: ae11ce
  29.406211,-100.826111, 2725,    0,  29.406211, Clear of Conflict; TIDh: ae11ce
  29.399643,-100.819104, 2750,  512,  29.399643, Clear of Conflict; TIDh: ae11ce
  29.394293,-100.813347, 2750, -256,  29.394293, Clear of Conflict; TIDh: ae11ce
  39.719021, -74.559082,33775, 2176,  39.719021, RA: Level Off; TIDh: ad4804
  39.718231, -74.560149,33800, 2112,  39.718231, RA: Level Off; TIDh: ad4804
  39.717682, -74.560865,33800, 1984,  39.717682, RA: Level Off; TIDh: ad4804
  39.717682, -74.560865,33800, 1984,  39.717682, RA: Level Off; TIDh: ad4804
  39.716080, -74.562955,33850, 1728,  39.716080, RA: Level Off; TIDh: ad4804
  39.715439, -74.563791,33850, 1728,  39.715439, RA: Level Off; TIDh: ad4804
  39.714692, -74.564758,33875, 1600,  39.714692, RA: Level Off; TIDh: ad4804
  39.714692, -74.564758,33875, 1536,  39.714692, RA: Level Off; TIDh: ad4804
  39.714087, -74.565552,33875, 1536,  39.714087, RA: Level Off; TIDh: ad4804
  39.712692, -74.567374,33900, 1280,  39.712692, RA: Level Off; TIDh: ad4804
  39.711945, -74.568359,33925, 1088,  39.711945, RA: Level Off; TIDh: ad4804
  39.710874, -74.569763,33925,  960,  39.710874, RA: Level Off; TIDh: ad4804
  39.709579, -74.571434,33950,  704,  39.709579, RA: Level Off; TIDh: ad4804
  39.708939, -74.572270,33950,  640,  39.708939, RA: Level Off; TIDh: ad4804
  39.706192, -74.575852,33975,  384,  39.706192, RA: Level Off; TIDh: ad4804
  39.706192, -74.575852,33975,  384,  39.706192, RA: Level Off; TIDh: ad4804
  39.705734, -74.576389,33975,  320,  39.705734, RA: Level Off; TIDh: ad4804
  39.704132, -74.578539,33975,  256,  39.704132, RA: Level Off; TIDh: ad4804
  39.702774, -74.580322,33975,  192,  39.702774, RA: Level Off; TIDh: ad4804
  39.702216, -74.580994,33975,  192,  39.702216, RA: Level Off; TIDh: ad4804
  39.700074, -74.583862,33975,   64,  39.700074, RA: Level Off; TIDh: ad4804
  39.698685, -74.585585,33975,   64,  39.698685, RA: Level Off; TIDh: ad4804
  39.697495, -74.587197,34000,   64,  39.697495, RA: Level Off; TIDh: ad4804
  39.695984, -74.589167,33975,   64,  39.695984, RA: Level Off; TIDh: ad4804
  39.694794, -74.590719,34000,   64,  39.694794, RA: Level Off; TIDh: ad4804
  39.694382, -74.591257,34000,   64,  39.694382, RA: Level Off; TIDh: ad4804
  39.692905, -74.593140,34000,   64,  39.692905, RA: Level Off; TIDh: ad4804
  39.690857, -74.595825,34000,   64,  39.690857, RA: Level Off; TIDh: ad4804
  39.690033, -74.596869,34000,   64,  39.690033, RA: Level Off; TIDh: ad4804
  39.688157, -74.599365,34000,   64,  39.688157, RA: Level Off; TIDh: ad4804
  39.686783, -74.601109,34000,   64,  39.686783, RA: Level Off; TIDh: ad4804
  39.686016, -74.602173,34000,   64,  39.686016, RA: Level Off; TIDh: ad4804
  39.684631, -74.603915,34000,   64,  39.684631, RA: Level Off; TIDh: ad4804
  39.683828, -74.604980,34000,   64,  39.683828, RA: Level Off; TIDh: ad4804
  39.682388, -74.606841,34000,   64,  39.682388, RA: Level Off; TIDh: ad4804
  39.682388, -74.606841,34000,   64,  39.682388, Clear of Conflict; TIDh: ad4804
  39.674377, -74.617290,34000,    0,  39.674377, Clear of Conflict; TIDh: ad4804
  39.667419, -74.626425,34000,    0,  39.667419, Clear of Conflict; TIDh: ad4804
  39.659574, -74.636597,34025,    0,  39.659574, Clear of Conflict; TIDh: ad4804
  26.495625, -80.199720, 4050, -384,  26.495625, RA: Monitor vertical Speed; TIDh: a0c896
  26.494354, -80.198796, 4050, -320,  26.494354, RA: Monitor vertical Speed; TIDh: a0c896
  26.493668, -80.198330, 4050, -448,  26.493668, RA: Monitor vertical Speed; TIDh: a0c896
  26.492227, -80.197449, 4025, -768,  26.492227, RA: Monitor vertical Speed; TIDh: a0c896
